Time,Price,Signal_Mode,Side,4H_Trend,1H_Stoch,1H_ADX,5m_EMA_Diff,Decision,Reason
2025-11-13 07:55:00,213.85,SNIPER_FVG,SHORT,BAJISTA,87.4,43.3,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 07:56:00,213.61,SNIPER_FVG,LONG,BAJISTA,87.4,43.3,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 07:57:00,213.44,SNIPER_FVG,LONG,BAJISTA,87.4,43.3,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 07:58:00,213.81,SNIPER_FVG,SHORT,BAJISTA,87.4,43.3,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 07:59:00,213.91,SNIPER_FVG,LONG,BAJISTA,87.4,43.3,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 08:00:00,213.81,SNIPER_FVG,SHORT,BAJISTA,92.6,43.5,0.18,REJECTED,Falta Gatillo RSI 1m
2025-11-13 08:01:00,213.92,SNIPER_FVG,LONG,BAJISTA,92.6,43.5,0.18,REJECTED,Contra Tendencia 4H
2025-11-13 08:02:00,213.36,SNIPER_FVG,LONG,BAJISTA,92.6,43.5,0.18,REJECTED,Contra Tendencia 4H
2025-11-13 08:03:00,213.52,SNIPER_FVG,LONG,BAJISTA,92.6,43.5,0.18,REJECTED,Contra Tendencia 4H
2025-11-13 08:04:00,213.69,SNIPER_FVG,LONG,BAJISTA,92.6,43.5,0.18,REJECTED,Contra Tendencia 4H
2025-11-13 08:05:00,213.92,SNIPER_FVG,LONG,BAJISTA,92.6,43.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 08:06:00,214.05,SNIPER_FVG,LONG,BAJISTA,92.6,43.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 08:07:00,214.1,SNIPER_FVG,LONG,BAJISTA,92.6,43.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 08:08:00,214.35,SNIPER_FVG,SHORT,BAJISTA,92.6,43.5,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 08:09:00,214.46,SNIPER_FVG,SHORT,BAJISTA,92.6,43.5,0.0,AUTHORIZED,FVG + Filtros OK + Gatillo OK
2025-11-13 13:39:00,210.11,SNIPER_FVG,SHORT,BAJISTA,66.7,42.3,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 13:40:00,210.25,SNIPER_FVG,SHORT,BAJISTA,66.7,42.3,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 13:41:00,210.57,SNIPER_FVG,SHORT,BAJISTA,66.7,42.3,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 13:43:00,210.8,SNIPER_FVG,SHORT,BAJISTA,66.7,42.3,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 13:44:00,210.81,SNIPER_FVG,SHORT,BAJISTA,66.7,42.3,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 13:45:00,210.82,SNIPER_FVG,SHORT,BAJISTA,66.7,42.3,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 13:46:00,210.82,SNIPER_FVG,SHORT,BAJISTA,66.7,42.3,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 13:51:00,210.46,SNIPER_FVG,SHORT,BAJISTA,66.7,42.3,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 13:52:00,210.64,SNIPER_FVG,SHORT,BAJISTA,66.7,42.3,0.0,AUTHORIZED,FVG + Filtros OK + Gatillo OK
2025-11-13 14:54:00,212.61,SNIPER_FVG,SHORT,BAJISTA,68.7,37.8,0.0,AUTHORIZED,FVG + Filtros OK + Gatillo OK
2025-11-13 15:35:00,208.82,SNIPER_FVG,SHORT,BAJISTA,42.1,34.8,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 15:36:00,209.12,SNIPER_FVG,SHORT,BAJISTA,42.1,34.8,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 15:37:00,208.3,SNIPER_FVG,SHORT,BAJISTA,42.1,34.8,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 15:38:00,208.65,SNIPER_FVG,SHORT,BAJISTA,42.1,34.8,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 15:39:00,208.86,SNIPER_FVG,SHORT,BAJISTA,42.1,34.8,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 15:40:00,209.16,SNIPER_FVG,SHORT,BAJISTA,42.1,34.8,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 15:41:00,208.68,SNIPER_FVG,SHORT,BAJISTA,42.1,34.8,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 15:42:00,208.46,SNIPER_FVG,SHORT,BAJISTA,42.1,34.8,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 15:43:00,208.35,SNIPER_FVG,SHORT,BAJISTA,42.1,34.8,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 16:02:00,207.89,SNIPER_FVG,LONG,BAJISTA,22.5,32.2,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 16:03:00,207.82,SNIPER_FVG,LONG,BAJISTA,22.5,32.2,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 16:09:00,208.19,SNIPER_FVG,SHORT,BAJISTA,22.5,32.2,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 16:10:00,207.83,SNIPER_FVG,LONG,BAJISTA,22.5,32.2,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 16:11:00,207.85,SNIPER_FVG,LONG,BAJISTA,22.5,32.2,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 16:13:00,207.59,SNIPER_FVG,LONG,BAJISTA,22.5,32.2,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 16:15:00,207.85,SNIPER_FVG,LONG,BAJISTA,22.5,32.2,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 16:26:00,206.3,SNIPER_FVG,SHORT,BAJISTA,22.5,32.2,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 16:27:00,206.59,SNIPER_FVG,SHORT,BAJISTA,22.5,32.2,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 16:30:00,206.61,SNIPER_FVG,SHORT,BAJISTA,22.5,32.2,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 16:32:00,206.68,SNIPER_FVG,SHORT,BAJISTA,22.5,32.2,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 16:33:00,206.79,SNIPER_FVG,SHORT,BAJISTA,22.5,32.2,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 16:34:00,207.74,SNIPER_FVG,LONG,BAJISTA,22.5,32.2,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 16:36:00,207.86,SNIPER_FVG,LONG,BAJISTA,22.5,32.2,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 16:37:00,207.42,SNIPER_FVG,LONG,BAJISTA,22.5,32.2,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 16:38:00,207.14,SNIPER_FVG,LONG,BAJISTA,22.5,32.2,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 16:45:00,206.2,SNIPER_FVG,SHORT,BAJISTA,22.5,32.2,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 16:49:00,206.18,SNIPER_FVG,SHORT,BAJISTA,22.5,32.2,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 16:51:00,206.14,SNIPER_FVG,SHORT,BAJISTA,22.5,32.2,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-13 17:22:00,202.87,SNIPER_FVG,SHORT,BAJISTA,0.0,30.2,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 17:23:00,202.87,SNIPER_FVG,SHORT,BAJISTA,0.0,30.2,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 17:24:00,202.98,SNIPER_FVG,SHORT,BAJISTA,0.0,30.2,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 17:25:00,203.18,SNIPER_FVG,SHORT,BAJISTA,0.0,30.2,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 17:26:00,202.92,SNIPER_FVG,SHORT,BAJISTA,0.0,30.2,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 17:27:00,203.25,SNIPER_FVG,SHORT,BAJISTA,0.0,30.2,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 17:34:00,203.2,SNIPER_FVG,SHORT,BAJISTA,0.0,30.2,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 17:46:00,200.84,SNIPER_FVG,SHORT,BAJISTA,0.0,30.2,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 18:06:00,198.21,SNIPER_FVG,SHORT,BAJISTA,0.0,29.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 18:07:00,198.17,SNIPER_FVG,SHORT,BAJISTA,0.0,29.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 18:20:00,197.12,SNIPER_FVG,LONG,BAJISTA,0.0,29.6,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 18:29:00,195.89,SNIPER_FVG,SHORT,BAJISTA,0.0,29.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 18:30:00,196.3,SNIPER_FVG,SHORT,BAJISTA,0.0,29.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 18:39:00,194.48,SNIPER_FVG,SHORT,BAJISTA,0.0,29.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 18:40:00,194.52,SNIPER_FVG,SHORT,BAJISTA,0.0,29.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 18:41:00,194.6,SNIPER_FVG,SHORT,BAJISTA,0.0,29.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 18:42:00,194.77,SNIPER_FVG,SHORT,BAJISTA,0.0,29.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 18:43:00,194.99,SNIPER_FVG,SHORT,BAJISTA,0.0,29.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 18:44:00,195.12,SNIPER_FVG,SHORT,BAJISTA,0.0,29.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 18:45:00,194.94,SNIPER_FVG,SHORT,BAJISTA,0.0,29.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 18:47:00,194.77,SNIPER_FVG,SHORT,BAJISTA,0.0,29.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 18:48:00,194.65,SNIPER_FVG,SHORT,BAJISTA,0.0,29.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 18:56:00,194.49,SNIPER_FVG,SHORT,BAJISTA,0.0,29.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 18:58:00,194.69,SNIPER_FVG,SHORT,BAJISTA,0.0,29.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:01:00,194.66,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:02:00,194.83,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:03:00,194.7,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:04:00,194.97,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:06:00,195.4,SNIPER_FVG,LONG,BAJISTA,0.0,34.4,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 19:07:00,194.58,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:09:00,194.46,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:10:00,194.89,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:11:00,194.49,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:18:00,193.7,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:19:00,193.73,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:21:00,193.78,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:22:00,193.88,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:23:00,194.04,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:24:00,194.14,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:25:00,195.33,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:26:00,194.62,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:27:00,194.7,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:28:00,195.36,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:29:00,195.34,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:30:00,195.26,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:31:00,194.81,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:34:00,193.75,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:35:00,193.75,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:43:00,193.68,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:50:00,193.23,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:51:00,193.03,SNIPER_FVG,LONG,BAJISTA,0.0,34.4,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 19:56:00,192.05,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:58:00,192.11,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 19:59:00,192.29,SNIPER_FVG,SHORT,BAJISTA,0.0,34.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:01:00,191.89,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:03:00,191.92,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:07:00,191.99,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:08:00,192.13,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:09:00,192.14,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:10:00,191.91,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:11:00,192.3,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:13:00,192.22,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:14:00,192.17,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:15:00,192.19,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:16:00,191.95,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:21:00,191.91,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:22:00,192.28,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:36:00,192.32,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:37:00,192.46,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:39:00,192.68,SNIPER_FVG,LONG,BAJISTA,0.0,39.9,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 20:41:00,192.37,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:42:00,192.29,SNIPER_FVG,SHORT,BAJISTA,0.0,39.9,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 20:44:00,191.61,SNIPER_FVG,LONG,BAJISTA,0.0,39.9,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 20:45:00,191.37,SNIPER_FVG,LONG,BAJISTA,0.0,39.9,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 20:47:00,191.36,SNIPER_FVG,LONG,BAJISTA,0.0,39.9,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 20:48:00,191.29,SNIPER_FVG,LONG,BAJISTA,0.0,39.9,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 20:49:00,191.18,SNIPER_FVG,LONG,BAJISTA,0.0,39.9,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 20:50:00,191.15,SNIPER_FVG,LONG,BAJISTA,0.0,39.9,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 20:51:00,191.19,SNIPER_FVG,LONG,BAJISTA,0.0,39.9,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 20:55:00,191.14,SNIPER_FVG,LONG,BAJISTA,0.0,39.9,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 20:57:00,191.18,SNIPER_FVG,LONG,BAJISTA,0.0,39.9,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 20:59:00,191.26,SNIPER_FVG,LONG,BAJISTA,0.0,39.9,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:00:00,191.33,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:01:00,191.61,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:02:00,191.94,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:03:00,192.27,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:04:00,192.58,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:05:00,192.99,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:06:00,193.06,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:07:00,192.86,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:08:00,192.9,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:09:00,192.77,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:10:00,192.98,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:11:00,192.68,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:12:00,192.68,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:13:00,193.17,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:14:00,193.21,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:15:00,193.24,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:16:00,192.61,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:17:00,192.06,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:18:00,192.18,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:19:00,192.0,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:20:00,192.05,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:21:00,192.01,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:22:00,192.07,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:23:00,192.09,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:24:00,191.82,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:25:00,191.46,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:26:00,191.54,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:27:00,191.73,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:28:00,191.53,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:29:00,191.67,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:30:00,191.86,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:31:00,191.92,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:32:00,192.04,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:33:00,192.18,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:34:00,192.34,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:35:00,192.24,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:36:00,192.24,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:37:00,192.4,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:38:00,192.37,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:39:00,192.44,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:40:00,192.38,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:41:00,192.46,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:42:00,192.57,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:43:00,192.59,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:44:00,192.91,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:45:00,192.75,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:46:00,192.46,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:47:00,192.37,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,0.0,REJECTED,1H Agotado (Stoch)
2025-11-13 21:48:00,192.7,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:49:00,192.78,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-13 21:50:00,192.74,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,-0.14,REJECTED,Contra Tendencia 4H
2025-11-13 21:51:00,192.79,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,-0.14,REJECTED,Contra Tendencia 4H
2025-11-13 21:52:00,192.47,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,-0.14,REJECTED,1H Agotado (Stoch)
2025-11-13 21:53:00,192.81,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,-0.14,REJECTED,Contra Tendencia 4H
2025-11-13 21:54:00,192.99,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,-0.14,REJECTED,Contra Tendencia 4H
2025-11-13 21:55:00,193.12,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,-0.06,REJECTED,1H Agotado (Stoch)
2025-11-13 21:56:00,193.17,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,-0.06,REJECTED,1H Agotado (Stoch)
2025-11-13 21:57:00,193.01,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,-0.06,REJECTED,Contra Tendencia 4H
2025-11-13 21:58:00,193.13,SNIPER_FVG,SHORT,BAJISTA,7.7,44.5,-0.06,REJECTED,1H Agotado (Stoch)
2025-11-13 21:59:00,193.0,SNIPER_FVG,LONG,BAJISTA,7.7,44.5,-0.06,REJECTED,Contra Tendencia 4H
2025-11-13 22:00:00,193.06,SNIPER_FVG,LONG,BAJISTA,20.9,47.2,0.04,REJECTED,Contra Tendencia 4H
2025-11-13 22:01:00,192.54,SNIPER_FVG,SHORT,BAJISTA,20.9,47.2,0.04,REJECTED,Falta Gatillo RSI 1m
2025-11-13 22:02:00,193.06,SNIPER_FVG,LONG,BAJISTA,20.9,47.2,0.04,REJECTED,Contra Tendencia 4H
2025-11-13 22:03:00,193.17,SNIPER_FVG,SHORT,BAJISTA,20.9,47.2,0.04,REJECTED,Falta Gatillo RSI 1m
